category,n_docs,min_cluster_size,is_scaled,umap_n_neighbors,umap_n_components,min_samples,n_topics,outlier_pct,config_name
cs.CL,1363,80,False,15,10,10,4,9.76,cs.CL_mcs80_nn15_nc10_ms10
cs.CL,1363,80,False,30,5,5,2,6.31,cs.CL_mcs80_nn30_nc5_ms5
cs.CL,1363,80,False,30,5,10,2,6.31,cs.CL_mcs80_nn30_nc5_ms10
cs.CL,1363,80,False,30,10,5,2,1.54,cs.CL_mcs80_nn30_nc10_ms5
cs.CL,1363,80,False,30,10,10,2,1.54,cs.CL_mcs80_nn30_nc10_ms10
cs.CL,1363,120,False,10,5,5,2,17.9,cs.CL_mcs120_nn10_nc5_ms5
cs.CL,1363,120,False,10,5,10,2,15.92,cs.CL_mcs120_nn10_nc5_ms10
cs.CL,1363,120,False,10,10,5,3,40.94,cs.CL_mcs120_nn10_nc10_ms5
cs.CL,1363,120,False,10,10,10,3,40.94,cs.CL_mcs120_nn10_nc10_ms10
cs.CL,1363,120,False,15,5,5,2,3.67,cs.CL_mcs120_nn15_nc5_ms5
cs.CL,1363,120,False,15,5,10,2,3.67,cs.CL_mcs120_nn15_nc5_ms10
cs.CL,1363,120,False,15,10,5,2,2.79,cs.CL_mcs120_nn15_nc10_ms5
cs.CL,1363,120,False,15,10,10,2,3.67,cs.CL_mcs120_nn15_nc10_ms10
cs.CL,1363,120,False,30,5,5,2,6.31,cs.CL_mcs120_nn30_nc5_ms5
cs.CL,1363,120,False,30,5,10,2,6.31,cs.CL_mcs120_nn30_nc5_ms10
cs.CL,1363,120,False,30,10,5,2,1.54,cs.CL_mcs120_nn30_nc10_ms5
cs.CL,1363,120,False,30,10,10,2,1.54,cs.CL_mcs120_nn30_nc10_ms10
cs.CL,1363,200,False,10,5,5,0,100.0,cs.CL_mcs200_nn10_nc5_ms5
cs.CL,1363,200,False,10,5,10,0,100.0,cs.CL_mcs200_nn10_nc5_ms10
cs.CL,1363,200,False,10,10,5,0,100.0,cs.CL_mcs200_nn10_nc10_ms5
cs.CL,1363,200,False,10,10,10,0,100.0,cs.CL_mcs200_nn10_nc10_ms10
cs.CL,1363,200,False,15,5,5,0,100.0,cs.CL_mcs200_nn15_nc5_ms5
cs.CL,1363,200,False,15,5,10,0,100.0,cs.CL_mcs200_nn15_nc5_ms10
cs.CL,1363,200,False,15,10,5,0,100.0,cs.CL_mcs200_nn15_nc10_ms5
